Airline ID,Name,Alias,IATA,ICAO,Callsign,Country,Active
1619,Canadian Global Air Ambulance,null,,BZD,BLIZZARD,Canada,N
1620,Canadian Helicopters,null,,CDN,CANADIAN,Canada,N
1621,Canadian Interagency Forest Fire Centre,null,,TKR,TANKER,Canada,N
1622,Canadian National Telecommunications,null,,XNC,,Canada,N
1623,Canadian North,null,5T,MPE,EMPRESS,Canada,Y
1624,Canadian Regional Airlines,null,,CDR,CANADIAN REGIONAL,Canada,N
1625,Canadian Warplane Heritage Museum,null,,CWH,WARPLANE HERITAGE,Canada,N
1626,Canadian Western Airlines,null,W2,CWA,CANADIAN WESTERN,Canada,N
1627,Canair,null,,CWW,CANAIR,China,N
1628,Cancun Air,null,,CUI,CAN-AIR,Mexico,N
1629,Cape Air,null,9K,KAP,CAIR,United States,Y
1630,Cape Air Transport,null,,CTO,,Australia,N
1631,Cape Central Airways,null,,SEM,SEMO,United States,N
1632,Cape Smythe Air,null,,CMY,CAPE SMYTHE AIR,United States,N
1633,Capital Air Service,null,,CPX,CAPAIR,United States,N
1634,Capital Airlines,null,,CPD,CAPITAL DELTA,Kenya,N
1635,Capital Airlines Limited,null,,NCP,CAPITAL SHUTTLE,Nigeria,N
1636,Capital Cargo International Airlines,null,PT,CCI,CAPPY,United States,N
1637,Capital City Air Carriers,null,,CCQ,CAP CITY,United States,N
1638,Capital Trading Aviation,null,,EGL,PRESTIGE,United Kingdom,N
1639,Capitol Air Express,null,,CEX,CAPITOL EXPRESS,United States,N
1640,Capitol Wings Airline,null,,CWZ,CAPWINGS,United States,N
1641,Caravan Air,null,,VAN,CAMEL,Mauritania,N
1642,Cardiff Wales Flying Club,null,,CWN,CAMBRIAN,United Kingdom,N
1643,Cardinal/Air Virginia,null,,FVA,AIR VIRGINIA,United States,N
1644,Cardolaar,null,,GOL,CARGOLAAR,Namibia,N
1645,Cards Air Services,null,,CDI,CARDS,Philippines,N
1646,Care Flight,null,,CFH,CARE FLIGHT,Australia,N
1647,Carga Aerea Dominicana,null,,CDM,CARGA AEREA,Dominican Republic,N
1648,Carga Express Internacional,null,,EST,CARGAINTER,Mexico,N
1649,Cargo 360,null,GG,GGC,LONG-HAUL,United States,N
1650,Cargo Express,null,,MCX,MAURICARGO,Mauritania,N
1651,Cargo Ivoire,null,,CRV,CARGOIV,Ivory Coast,N
1652,Cargo Link (Caribbean),null,,CLM,CARGO LINK,Barbados,N
1653,Cargo Three,null,,CTW,THIRD CARGO,Panama,N
1654,Cargoitalia,null,2G,CRG,WHITE PELICAN,Italy,N
1655,Cargojet Airways,null,W8,CJT,CARGOJET,Canada,N
1656,Cargolux,null,CV,CLX,CARGOLUX,Luxembourg,N
1657,Cargoman,null,,CGM,HOTEL CHARLIE,Oman,N
1658,Carib Aviation,null,,DEL,RED TAIL,Antigua and Barbuda,N
1659,Carib Express,null,,BCB,WAVEBIRD,Barbados,N
1660,Caribair,null,,CBC,CARIBAIR,Dominican Republic,N
1661,Caribbean Air Cargo,null,,DCC,CARICARGO,Barbados,N
1662,Caribbean Air Transport,null,,CLT,CARIBBEAN,Netherlands,N
1663,Caribbean Airlines,null,BW,BWA,CARIBBEAN AIRLINES,Trinidad and Tobago,Y
1664,Caribbean Airways,null,,IQQ,CARIBJET,Barbados,N
1665,Caribbean Express,null,,TLC,CARIB-X,United States,N
1666,Caribbean Star Airlines,null,8B,GFI,CARIB STAR,Antigua and Barbuda,N
1667,Caribintair,null,,CRT,CARIBINTAIR,Haiti,N
1668,Carill Aviation,null,,CVG,CARILL,United Kingdom,N
1669,Carpatair,null,V3,KRP,CARPATAIR,Romania,Y
1670,Carranza,null,,CRR,CARRANZA,Chile,N
1671,Carroll Air Service,null,,ULS,ULSTER,United States,N
1672,Casement Aviation,null,,CMT,CASEMENT,United States,N
1673,Casino Airline,null,,CSO,CASAIR,United States,N
1674,Casper Air Service,null,,CSP,CASPER AIR,United States,N
1675,Caspian Airlines,null,RV,CPN,CASPIAN,Iran,Y
1676,Castle Aviation,null,,CSJ,CASTLE,United States,N
1677,Cat Aviation,null,,CAZ,EUROCAT,Switzerland,N
1678,Catalina Flying Boats,null,,CBT,CATALINA AIR,United States,N
1679,Catex,null,,TEX,CATEX,France,N
1680,Cathay Pacific,null,CX,CPA,CATHAY,Hong Kong SAR of China,Y
1681,Caverton Helicopters,null,,CJR,CAVERTON AIR,Nigeria,N
1682,Cayman Airways,null,KX,CAY,CAYMAN,Cayman Islands,Y
1683,Cebu Pacific,null,5J,CEB,CEBU AIR,Philippines,Y
1684,Cecil Aviation,null,,CIL,CECIL,United Kingdom,N
1685,Cega Aviation,null,,CEG,CEGA,United Kingdom,N
1686,Celtic Airways,null,,CEC,CELTAIR,United Kingdom,N
1687,Celtic West,null,,CWE,CELTIC,United Kingdom,N
1688,Centavia,null,7N,CNA,,Serbia,N
1689,Cente D'Essais En Vol,null,,CEV,CENTEV,France,N
1690,Centennial Airlines,null,,CNL,WYO-AIR,United States,N
1691,Centennial Flight Centre,null,,CNS,CENTENNIAL,Canada,N
1692,Center Vol,null,,CVO,CENTERVOL,Spain,N
1693,Center-South,null,,CTS,CENTER-SOUTH,Russia,N
1694,Centrafrican Airlines,null,,CET,CENTRAFRICAIN,Central African Republic,N
1695,Central Air Express,null,,CAX,CENTRAL EXPRESS,Democratic Republic of Congo,N
1696,Central Airlines,null,,CTL,CENTRAL COMMUTER,United States,N
1697,Central Airways,null,,CNY,CENTRAL LEONE,Sierra Leone,N
1698,Central American Airlines,null,,ACN,AEROCENTRO,Nicaragua,N
1699,Central Aviation,null,,YOG,YOGAN AIR,United States,N
1700,Central Connect Airlines,null,,CCG,,Czech Republic,Y
1701,Central De Discos De Reynosa,null,,DRN,DISCOS REYNOSA,Mexico,N
1702,Central European Airlines,null,,CMA,EUROCENTRAL,Czech Republic,N
1703,Central Flying Service,null,,CHA,CHARTER CENTRAL,United States,N
1704,Central Mongolia Airways,null,,CEM,CENTRAL MONGOLIA,Mongolia,N
1705,Central Mountain Air,null,,GLR,GLACIER,Canada,N
1706,Central Queensland Aviation College,null,,CQC,,Australia,N
1707,Central Skyport,null,,CSI,SKYPORT,United States,N
1708,Centralwings,null,C0,CLW,CENTRALWINGS,Poland,Y
1709,Centre Airlines,null,,DTV,DUTCH VALLEY,United States,N
1710,Centre of Applied Geodynamica,null,,CGS,GEO CENTRE,Russia,N
1711,Centre-Avia,null,J7,CVC,AVIACENTRE,Russia,N
1712,Centro De Helicopteros Corporativos,null,,CCV,HELICORPORATIVO,Mexico,N
1713,Centro de Formacion Aeronautica de Canarias,null,,ACF,FORCAN,Spain,N
1714,Centurion Air Cargo,null,WE,CWC,CHALLENGE CARGO,United States,N
1715,Century Aviation,null,,URY,CENTURY AVIA,Mexico,N
1716,Century Aviation International,null,,HAI,,Canada,N
1717,Certified Air Dispatch,null,,XAD,,United States,N
1718,Cetraca Aviation Service,null,,CER,CETRACA,Democratic Republic of the Congo,N
1719,Chabahar Airlines,null,,IRU,CHABAHAR,Iran,N
1720,Chalair Aviation,null,,CLG,CHALLAIR,France,N
1721,Chalk's Ocean Airways,null,OP,CHK,CHALKS,United States,N
1722,Challenge Air Transport,null,,CLS,AIRISTO,Germany,N
1723,Challenge Aviation,null,,CHS,CHALLENGE AVIATION,Australia,N
1724,Challenge International Airlines,null,,OFF,CHALLENGE AIR,United States,N
1725,AC Challenge Aero,null,,CHG,SKY CHALLENGER,Ukraine,N
1726,Champagne Airlines,null,,CPH,CHAMPAGNE,France,N
1727,Champion Air,null,MG,CCP,CHAMPION AIR,United States,N
1728,Chanchangi Airlines,null,,NCH,CHANCHANGI,Nigeria,N
1729,Changan Airlines,null,2Z,CGN,CHANGAN,China,N
1730,Channel Island Aviation,null,,CHN,CHANNEL,United States,N
1731,Chantilly Air,null,,WML,MARLIN,United States,N
1732,Chaparral Airlines,null,,CPL,CHAPARRAL,United States,N
1733,Chari Aviation Services,null,S8,CSU,CHARI SERVICE,Chad,N
1734,Charlan Air Charter,null,,CAH,CHARLAN,South Africa,N
1735,Charlie Hammonds Flying Service,null,,HMD,HAMMOND,United States,N
1736,Charlotte Air National Guard,null,,CGD,,United States,N
1737,Charter Air,null,,CHW,CHARTER WIEN,Austria,Y
1738,Chartright Air,null,,HRT,CHARTRIGHT,Canada,N
1739,Chautauqua Airlines,null,RP,CHQ,CHAUTAUQUA,United States,Y
1740,Cheboksary Airenterprise JSC,null,,CBB,CHEBAIR,Russia,N
1741,Chemech Aviation,null,,CHM,,Pakistan,N
1742,Cherline,null,,CHZ,CHERL,Russia,N
1743,Chernomor-Avia,null,,CMK,CHERAVIA,Russia,N
1744,Cherokee Express,null,,CBM,BLUE MAX,United States,N
1745,Cherry Air,null,,CCY,CHERRY,United States,N
1746,Chesapeake Air Service,null,,CAB,CHESAPEAKE AIR,United States,N
1747,Chevron U.S.A,null,,CVR,CHEVRON,United States,N
1748,Cheyenne Airways,null,,CYA,CHEYENNE AIR,United States,N
1749,Chicago Air,null,,CGO,WILD ONION,United States,N
1750,Chicago Express,null,C8,WDY,WINDY CITY,United States,N
1751,Chief Rat Flight Services,null,,RAT,RIVERRAT,South Africa,N
1752,Chilchota Taxi Aereo,null,,CCH,CHILCHOTA,Mexico,N
1753,Chilcotin Caribou Aviation,null,,DES,CHILCOTIN,Canada,N
1754,Chilliwack Aviation,null,,CAD,CHILLIWACKAIR,Canada,N
1755,Chim-Nir Aviation,null,,ETN,CHMINIR,Israel,N
1756,China Airlines,null,CI,CAL,DYNASTY,Taiwan,Y
1757,China Cargo Airlines,null,CK,CKK,CARGO KING,China,N
1758,China Eastern Airlines,null,MU,CES,CHINA EASTERN,China,Y
1759,China Express Airlines,null,,HXA,CHINA EXPRESS,China,N
1760,China Flying Dragon Aviation,null,,CFA,FEILONG,China,N
1761,China General Aviation Corporation,null,,CTH,TONGHANG,China,N
1762,China National Aviation Corporation,null,,CAG,CHINA NATIONAL,China,N
1763,China Northern Airlines,null,CJ,CBF,CHINA NORTHERN,China,N
1764,China Northwest Airlines,null,WH,CNW,CHINA NORTHWEST,China,N
1765,China Ocean Helicopter Corporation,null,,CHC,CHINA HELICOPTER,China,N
1766,China Postal Airlines,null,8Y,CYZ,CHINA POST,China,N
1767,China Southern Airlines,null,CZ,CSN,CHINA SOUTHERN,China,Y
1768,China Southwest Airlines,null,,CXN,CHINA SOUTHWEST,China,N
1769,China United Airlines,null,HR,CUA,LIANHANG,China,Y
1770,China Xinhua Airlines,null,XO,CXH,XINHUA,China,N
1771,Yunnan Airlines,null,3Q,CYH,YUNNAN,China,Y
1772,Chinguetti Airlines,null,,CGU,CHINGUETTI,Mauritania,N
1773,Chipola Aviation,null,,CEP,CHIPOLA,United States,N
1774,Chippewa Air Commuter,null,,CPW,CHIPPEWA-AIR,United States,N
1775,Chitaavia,null,X7,CHF,CHITA,Russia,N
1776,Christman Air System,null,,CAS,CHRISTMAN,United States,N
1777,Christophorus Flugrettungsverein,null,,OEC,CHRISTOPHORUS,Austria,N
1778,Chrome Air Services,null,,CHO,CHROME AIR,United States,N
1779,Church Aircraft,null,,CHU,CHURCHAIR,United States,N
1780,Cielos Airlines,null,A2,CIU,CIELOS,Peru,N
1781,Cimber Air,null,QI,CIM,CIMBER,Denmark,Y
1782,Cirrus,null,,RRU,HELICIRRUS,Chile,N
1783,Cirrus Air,null,,NTS,NITE STAR,United States,N
1784,Cirrus Airlines,null,C9,RUS,CIRRUS AIR,Germany,Y
1785,Cirrus Middle East,null,,JTI,,Lebanon,N
1786,Citationshares,null,,FIV,FIVE STAR,United States,N
1787,Citibank,null,,XCX,,United States,N
1788,Citic General Aviation,null,,HZX,ZHONGXIN,China,N
1789,City Airline,null,CF,SDR,SWEDESTAR,Sweden,Y
1790,City Connexion Airlines,null,G3,CIX,CONNEXION,Burundi,Y
1791,City of Bangor,null,,XBG,,United States,N
1792,CityJet,null,WX,BCY,CITY-IRELAND,Ireland,Y
1793,Cityair (Chester) Limited,null,,CAQ,AIR CHESTER,United Kingdom,N
1794,Cityfly,null,,CII,CITYFLY,Italy,N
1795,BA CityFlyer,null,CJ,CFE,FLYER,United Kingdom,Y
1796,Cityline Hungary,null,,CNB,CITYHUN,Hungary,N
1797,Citylink Airlines,null,,HSR,HOOSIER,United States,N
1798,Civair Airways,null,,CIW,CIVFLIGHT,South Africa,N
1799,Civil Air Patrol South Carolina Wing,null,,BKR,BOX KAR,United States,N
1800,Civil Air Transport,null,CT,CAT,Mandarin,Taiwan,N
1801,Civil Aviation Authority,null,,CIA,CALIMERA,Slovakia,N
1802,Civil Aviation Authority of New Zealand,null,,CIV,CIVAIR,New Zealand,N
1803,Civil Aviation Inspectorate of the Czech Republic,null,,CBA,CALIBRA,Czech Republic,N
1804,Claessens International Limited,null,,FMC,CLAESSENS,United Kingdom,N
1805,Clark Aviation,null,,CLK,CLARKAIR,United States,N
1806,Clasair,null,,CSF,CALEDONIAN,United Kingdom,N
1807,Clay Lacy Aviation,null,,CLY,CLAY-LACY,United States,N
1808,Click Airways,null,,CGK,CLICK AIR,Kyrgyzstan,Y
1809,Cloud 9 Air Charters,null,,CLZ,CLOUDLINE,South Africa,N
1810,Clowes Estates Limited,null,,CLD,CLOWES,United Kingdom,N
1811,Club 328,null,,SDJ,SPACEJET,United Kingdom,N
1812,Club Air,null,6P,ISG,CLUBAIR,Italy,N
1813,Coast Air,null,BX,CST,COAST CENTER,Norway,N
1814,Coastal Air,null,DQ,,U.S. Virgin Islands,United States,Y
1815,Coastal Air Transport,null,,TCL,TRANS COASTAL,United States,N
1816,Coastal Airways,null,,CNG,SID-AIR,United States,N
1817,Coastal Travels,null,,CSV,COASTAL TRAVEL,Tanzania,N
1818,Cohlmia Aviation,null,,CHL,COHLMIA,United States,N
1819,Colaereos,null,,OLR,COLAEREOS,Ecuador,N
1820,Colemill Enterprises,null,,CLE,COLEMILL,United States,N
1821,Colgan Air,null,9L,CJC,COLGAN,United States,Y
1822,Colibri Aviation,null,,CAE,HUMMINGBIRD,Canada,N
1823,Colt International,null,,CCX,,United States,N
1824,Columbia Airlines,null,,COL,COLAIR,Canada,N
1825,Columbia Helicopters,null,,WCO,COLUMBIA HELI,United States,N
1826,Columbus Air Transport,null,,KLR,KAY-LER,United States,N
1827,Colvin Aviation,null,,GHP,GRASSHOPPER EX,United States,N
1828,Comair,null,OH,COM,COMAIR,United States,Y
1829,Comair,null,MN,CAW,COMMERCIAL,South Africa,Y
1830,Comed Group,null,,CDE,COMEX,United Kingdom,N
1831,Comeravia,null,,CVV,COMERAVIA,Venezuela,N
1832,Comercial Aerea,null,,CRS,COMERCIAL AEREA,Mexico,N
1833,Comet Airlines,null,,CMG,SUNSPY,Nigeria,N
1834,Comfort Air,null,,FYN,FLYNN,Germany,N
1835,Comlux Aviation,null,,CLA,COMLUX,Switzerland,N
1836,Commair Aviation,null,,CMH,COMMODORE,United Kingdom,N
1837,Commandement Du Transport Aerien Militaire Francais,null,,CTM,COTAM,France,N
1838,Commander Air Charter,null,,CML,COMMANDAIR,Canada,N
1839,Commander Mexicana,null,,CRM,COMMANDERMEX,Mexico,N
1840,Commercial Aviation,null,,CMS,ACCESS,Canada,N
1841,Commodore Aviation,null,,GAR,,Australia,N
1842,Commonwealth Jet Service,null,,CJS,COMMONWEALTH,United States,N
1843,CommutAir,null,C5,UCA,COMMUTAIR,United States,Y
1844,Comores Airlines,null,KR,CWK,CONTICOM,Comoros,Y
1845,Compagnia Generale Ripreseaeree,null,,CGR,COMPRIP,Italy,N
1846,Compagnie Aerienne du Mali,null,,CMM,CAMALI,Mali,N
1847,Compagnie Mauritanienne Des Transports,null,,CPM,,Mauritania,N
1848,Compagnie de Bauxites de Guinee,null,,GIC,CEBEGE,Guinea,N
1849,Compania Aerea de Valencia,null,,AIF,,Spain,N
1850,Compania Aerotecnicas Fotograficas,null,,ATF,AEROTECNICAS,Spain,N
1851,Compania Boliviana de Transporte Aereo Privado Aerosur,null,,ASU, S.A.,ASUR,N
1852,Compania De Actividades Y Servicios De Aviacion,null,,LCT,STELLAIR,Spain,N
1853,Compania Ejecutiva,null,,EJV,EJECUTIVA,Mexico,N
1854,Compania Helicopteros Del Sureste,null,,HSE,HELISURESTE,Spain,N
1855,Compania Mexicana De Aeroplanos,null,,MDR,AEROPLANOS,Mexico,N
1856,Compania Mexicargo,null,GJ,MXC,MEXICARGO,Mexico,N
1857,Compania Transportes Aereos Del Sur,null,,HSS,TAS HELICOPTEROS,Spain,N
1858,Compania de Servicios Aereos Tavisa,null,,TAV,TAVISA,Spain,N
1859,Company Flight,null,,CYF,COMPANY FLIGHT,Denmark,N
1860,Compass Airlines,null,CP,CPZ,Compass Rose,United States,Y
1861,Compass International Airways,null,,CPS,COMPASS,United Kingdom,N
1862,Compuflight Operations Service,null,,XCO,,United States,N
1863,Compuserve Incorporated,null,,XCS,,United States,N
1864,Conair Aviation,null,,CRC,CONAIR-CANADA,Canada,N
1865,Concordavia,null,,COD,CONCORDAVIA,Ukraine,N
1866,Condor Aero Services,null,,CNR,CONAERO,United States,N
1867,Condor,null,,CIB,CONDOR BERLIN,Germany,N
1868,Condor Flugdienst,null,DE,CFG,CONDOR,Germany,Y
1869,Confort Air,null,,COF,CONFORT,Canada,N
1870,Congo Air,null,,CAK,,Bahamas,N
1871,Congressional Air,null,,CGA,CONGRESSIONAL,United States,N
1872,Conifair Aviation,null,,ROY,,Canada,N
1873,Connectair Charters,null,,BSN,BASTION,Canada,N
1874,Conquest Airlines,null,,CAC,CONQUEST AIR,United States,N
1875,Conroe Aviation Services,null,,CXO,CONROE AIR,United States,N
1876,Consorcio Aviaxsa,null,6A,CHP,AVIACSA,Mexico,Y
1877,Consorcio Helitec,null,,VCH,CONSORCIO HELITEC,Venezuela,N
1878,Constanta Airline,null,,UZA,CONSTANTA,Ukraine,N
1879,Contact Air,Contactair,C3,KIS,CONTACTAIR,Germany,Y
1880,Contel ASC,null,,XCL,,United States,N
1881,Continental Airlines,null,CO,COA,CONTINENTAL,United States,Y
1882,Continental Airways,null,PC,PVV,CONTAIR,Russia,N
1883,Continental Express,null,CO,,JETLINK,United States,Y
1884,Continental Micronesia,null,CS,CMI,AIR MIKE,United States,Y
1885,Continental Oil,null,,CON,CONOCO,United States,N
1886,Conviasa,null,V0,VCV,CONVIASA,Venezuela,Y
1887,Cook Inlet Aviation,null,,CKA,COOK-AIR,United States,N
1888,Cooper Aerial Surveys,null,,SVY,SURVEYOR,United Kingdom,N
1889,Copa Airlines,null,CM,CMP,COPA,Panama,Y
1890,Copenhagen Airtaxi,null,,CAT,AIRCAT,Denmark,N
1891,Copper State Air Service,null,,COP,COPPER STATE,United States,N
1892,Copterline,null,,AAQ,COPTERLINE,Finland,Y
1893,Coptrade Air Transport,null,,CCW,COPTRADE AIR,Sudan,N
1894,Corendon Airlines,null,,CAI,CORENDON,Turkey,Y
1895,Coronado Aerolineas,null,,CRA,CORAL,Colombia,N
1896,Corpac Canada,null,,CPB,PENTA,Canada,N
1897,Corporacion Aereo Cencor,null,,CNC,CENCOR,Mexico,N
1898,Corporacion Aeroangeles,null,,CPG,CORPORANG,Mexico,N
1899,Corporacion Paraguaya De Aeronautica,null,,CGY,,Paraguay,N
1900,Corporate Air,null,,CPT,AIR SPUR,United States,N
1901,Corporate Air,null,,CPR,CORPAIR,United States,N
1902,Corporate Aircraft Company,null,,CPO,MOKAN,United States,N
1903,Corporate Airlink,null,,COO,CORPORATE,Canada,N
1904,Corporate Aviation Services,null,,CKE,CHECKMATE,United States,N
1905,Corporate Flight International,null,,VHT,VEGAS HEAT,United States,N
1906,Corporate Flight Management,null,,VTE,VOLUNTEER,United States,N
1907,Corporate Jets,null,,CJI,SEA JET,United States,N
1908,Corsairfly,null,SS,CRL,CORSAIR,France,Y
1909,Corse-Mediterranee,null,XK,CCM,CORSICA,France,Y
1910,Cosmic Air,null,F5,COZ,COSMIC AIR,Nepal,N
1911,Cougar Helicopters,null,,CHI,COUGAR,Canada,N
1912,Coulson Flying Service,null,,MGB,MOCKINGBIRD,United Kingdom,N
1913,Country Connection Airlines,null,,NSW,,Australia,N
1914,Country International Airlines,null,,CIK,COUNTRY AIR,Kyrgyzstan,N
1915,Courier Services,null,,CSD,DELIVERY,United States,N
1916,Court Helicopters,null,,CUT,COURT AIR,South Africa,N
1917,Coval Air,null,,CVL,COVAL,Canada,N
1918,Cowi,null,,COW,COWI,Netherlands,N
1919,Coyne Aviation,null,,COY,COYNE AIR,United Kingdom,N
1920,Cranfield University,null,,CFD,AERONAUT,United Kingdom,N
1921,Cree Airways,null,,CRE,CREE AIR,Canada,N
1922,Crelam,null,,ELM,CRELAM,Mexico,N
1923,Crest Aviation,null,,CAN,CREST,United Kingdom,Y
1924,Crimea Universal Avia,null,,KRM,TRANS UNIVERSAL,Ukraine,N
1925,Croatia Airlines,null,OU,CTN,CROATIA,Croatia,Y
1926,Croatian Air Force,null,,HRZ,CROATIAN AIRFORCE,Croatia,N
1927,Cross Aviation,null,,CRX,CROSSAIR,United Kingdom,N
1928,Crossair Europe,null,QE,ECC,Cigogne,Switzerland,N
1929,Crow Executive Air,null,,CWX,CROW EXPRESS,United States,N
1930,Crown Air Systems,null,,CKR,CROWN AIR,United States,N
1931,Crown Airways,null,,CRO,CROWN AIRWAYS,United States,Y
1932,Crownair,null,,CRW,REGAL,Canada,N
1933,Cruiser Linhas Aereas,null,,VCR,VOE CRUISER,Brazil,N
1934,Cryderman Air Service,null,,CTY,CENTURY,United States,N
1935,Crystal Shamrock,null,,CYT,CRYSTAL-AIR,United States,N
1936,Cubana de Aviaci??n,null,CU,CUB,CUBANA,Cuba,Y
1937,Cumberland Airways (Nicholson Air Service),null,,CBL,CUMBERLAND,United States,N
1938,Custom Air Transport,null,,CTT,CATT,United States,N
1939,Cygnus Air,null,,RGN,CYGNUS AIR,Spain,N
1940,Cyprair Tours,null,,CYC,CYPRAIR,Cyprus,N
1941,Cypress Airlines,null,,CYS,SKYBIRD,Canada,N
1942,Cyprus Airways,null,CY,CYP,CYPRUS,Cyprus,Y
1943,Cyprus Turkish Airlines,null,YK,,,Turkey,Y
1944,Czech Air Force,null,,CEF,CZECH AIR FORCE,Czech Republic,N
1945,Czech Air Handling,null,,AHD,AIRHANDLING,Czech Republic,N
1946,Czech Airlines,CSA Czech Airlines,OK,CSA,CSA-LINES,Czech Republic,Y
1947,Czech Government Flying Service,null,,CIE,CZECHIA,Czech Republic,N
1948,D & D Aviation,null,,DDA,DUSTY,United States,N
1949,D&K Aviation,null,,DNK,DIRECT JET,United States,N
1950,DAP Helicopteros,null,,DHE,HELIDAP,Chile,N
1951,DFS UK Limited,null,,VLF,VOLANTE,United Kingdom,N
1952,DAS Air Cargo,null,WD,DSR,DAIRAIR,Uganda,N
1953,DAS Airlines,null,,RKC,DAS CONGO,Democratic Republic of the Congo,N
1954,DAT Danish Air Transport,null,DX,DTR,DANISH,Denmark,Y
1955,DAT Enterprise Limited,null,,ENT,DATENT,United Kingdom,N
1956,DERA Boscombe Down,null,,BDN,GAUNTLET,United Kingdom,N
1957,DESNA,null,,DSN,DESNA,Ukraine,N
1958,DETA Air,null,,DET,SAMAL,Kazakhstan,N
1959,DGO Jet,null,,DGO,DGO JET,Mexico,N
1960,DHL Aero Expreso,null,,DAE,YELLOW,Panama,N
1961,DHL Air,null,,DHK,WORLD EXPRESS,United Kingdom,N
1962,DHL Aviation,null,,DHV,WORLDSTAR,South Africa,N
1963,DHL International,null,ES,DHX,DILMUN,Bahrain,N
1964,DHL de Guatemala,null,L3,JOS,,Guatemala,N
1965,DSWA,null,,RSK,REDSKIN,United States,N
1966,Daallo Airlines,null,D3,DAO,DALO AIRLINES,Djibouti,Y
1967,Dagestan Airlines,null,N2,DAG,DAGAL,Russia,N
1968,Dahla Airlines,null,,DHA,,Democratic Republic of Congo,N
1969,Daimler Chrysler Aviation,null,,DCS,TWIN STAR,Germany,N
1970,Daimler-Chrysler,null,,DCX,DAIMLER,United States,N
1971,Daka,null,,DKA,,Kazakhstan,N
1972,Dala Air Services,null,,DLR,DALA AIR,Nigeria,N
1973,Dalavia,null,H8,KHB,DALAVIA,Russia,Y
1974,Dallas Express Airlines,null,,DXP,DALLAS EXPRESS,United States,N
1975,Damascene Airways,null,,DAS,AIRDAM,Syrian Arab Republic,N
1976,Danbury Airways,null,,DSA,DANBURY AIRWAYS,United States,N
1977,Dancopter,null,,DOP,DANCOPTER,Denmark,N
1978,Danish Air Force,null,,DAF,DANISH AIRFORCE,Denmark,N
1979,Danish Army,null,,DAR,DANISH ARMY,Denmark,N
1980,Danish Navy,null,,DNY,DANISH NAVY,Denmark,N
1981,Danu Oro Transportas,null,,DNU,DANU,Lithuania,N
1982,Darta,null,,DRT,DARTA,France,N
1983,Darwin Airline,null,0D,DWT,DARWIN,Switzerland,Y
1984,Dasab Airlines,null,,DSQ,DASAB AIR,Uganda,N
1985,Dash Air Charter,null,,DSH,DASH CHARTER,United States,N
1986,Dash Aviation,null,,GOB,PILGRIM,United Kingdom,N
1987,Dasnair,null,,DGX,DASNA,Switzerland,N
1988,Dassault Aviation,null,,DAB,,France,N
1989,Dassault Falcon Jet Corporation,null,,CVF,CLOVERLEAF,United States,N
1990,Dassault Falcon Service,null,,DSO,DASSAULT,France,N
1991,Data International,null,,DTN,DATA AIR,Sudan,N
1992,Date Transformation Corp,null,,XDT,,United States,N
1993,Dauair,null,D5,DAU,DAUAIR,Germany,N
1994,David Crawshaw Consultants Limited,null,,DCO,,United Kingdom,N
1995,Dawn Air,null,,DWN,DAWN AIR,United States,N
1996,DayJet,null,,DJS,DAYJET,United States,N
1997,Daya Aviation,null,,DAY,DAYA,Sri Lanka,N
1998,De Havilland,null,,DHC,DEHAVILLAND,Canada,N
1999,Deadalos Flugtbetriebs,null,,IAY,IASON,Austria,N
2000,Decatur Aviation,null,,DAA,DECUR,United States,N
2001,Deccan Aviation,null,,DKN,DECCAN,India,N
2002,Deccan Aviation (Lanka),null,,DLK,DEKKANLANKA,Sri Lanka,N
2003,Deer Jet,null,,DER,DEER JET,China,N
2004,Deere and Company,null,,JDC,JOHN DEERE,United States,N
2005,Delaware Skyways,null,,DWR,DELAWARE,United States,N
2006,Delta Aerotaxi,null,,DEA,JET SERVICE,Italy,Y
2007,Delta Air Charter,null,,SNO,SNOWBALL,Canada,N
2008,Delta Air Elite,null,,ELJ,ELITE JET,United States,N
2009,Delta Air Lines,null,DL,DAL,DELTA,United States,Y
2010,Delta Engineering Aviation,null,,KMB,KEMBLEJET,United Kingdom,N
2011,Delta Express International,null,,DLI,DELTA EXPRESS,Ukraine,N
2012,Delta State University,null,,DSU,DELTA STATE,United States,N
2013,Denim Air,null,,DNM,DENIM,Netherlands,Y
2014,Denver Express,null,,FEC,FALCON EXPRESS,United States,N
